SKU	Product Name	Product Description	Bullet Points	Manufacturer	Brand Name	Price	Currency	In Stock	Image URL	Image URL1	Image URL2	
MTYSPAC1CITF_32	Playmobil Advent Calendar 1.2.3 Christmas in the Forest	Enjoy an outdoor Christmas with Santa and his forest friends. The 1.2.3 Advent Calendar Christmas in the Forest contains twenty-four surprise items for each day of Advent. With a bright and colourful design and large, rounded pieces, this PLAYMOBIL 1.2.3 set is ideal for toddlers. Includes Santa, elf, angel, reindeer, sleigh, gifts, dog, bunnies, fox, forest animals, and other accessories to help complete this woodland Christmas scene. Figures measure approximately 2.95" tall.	<ul><li>                Ages 1.5 and up            </li></ul>	MMindtoys	MMindtoys	26.39	CDN	5	http://www.mastermindtoys.com/images/t/29-34389-BigImage.image.ashx	http://www.mastermindtoys.com//image.aspx?blobid=b8e7a589-b519-4a75-b8a9-955956ddd9f2&blobProvider=MMTDiskStorageProvider		
MTYSPCLMLMSPWT_49	Playmobil City Life Modern Luxury Mansion Swimming Pool with Terrace	Enjoy some fun in the sun with a relaxing afternoon at the Swimming Pool with Terrace. Fill the pool with water so that figures can cool off with a refreshing swim before laying out in the lounge chair to work on their tan. Even young swimmers will have a splashing good time thanks to the turtle tube that acts as a floatation device. The table with umbrella is the perfect place to enjoy a snack and take a break from the sun. This set is compatible with the Modern Luxury Mansion set (#5574) (not included). Includes two figures, pool with ladder, lounge chairs, table with umbrella, beach towel, floatation ring, ice cream, sandals, and other accessories. Figures measure approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	26.39	CDN	5	http://www.mastermindtoys.com/images/t/29-33848-BigImage.image.ashx			
MTYSPPTUH_125	Playmobil Police Tactical Unit Helicopter	Search for suspects with the Tactical Unit Helicopter. The swiveling searchlight makes it easy to catch the criminal as he tries to flee the area. Transport up to two figures in the helicopters cockpit.   Includes one figure, helicopter, and more. Figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	26.39	CDN	5	http://www.mastermindtoys.com/images/t/29-33522-BigImage.image.ashx			
MTYSPSAASFG_147	Playmobil Sports and Action Star Flyer Glider	Throw, glide, and catch. The patriotic red, white, and blue Star Flyer offers tons of outdoor action at any time of day. With working LED lights, this glider can be seen even in the dark, extending the play time fun! Seat the PLAYMOBIL pilot in the gliders cockpit and watch it soar through the air. Throwing is easy with the recessed grip on the bottom of the glider. Made from an ultra-light aerodynamic material, this glider can even be used to play catch. Includes 1 Playmobil figure, and 1 airplane. Figures measure approximately 2.95" tall.  Requires 1 AAA battery (NOT INCLUDED).	<ul><li>                Ages 6 and up            </li></ul>	MMindtoys	MMindtoys	26.39	CDN	5	http://www.mastermindtoys.com/images/t/29-34072-BigImage.image.ashx			
MTYSPSAASG_148	Playmobil Sports and Action Speed Glider	Throw, glide, and catch. The sleek black and yellow Speed Glider is ready for tons of outdoor action at any time of day. With working LED lights, this glider can be seen even in the dark, extending the play time fun! Seat the PLAYMOBIL pilot in the gliders cockpit and watch it soar through the air. Throwing is easy with the recessed grip on the bottom of the glider. Made from an ultra-light aerodynamic material, this glider can even be used to play catch. Includes 1 Playmobil figure, and 1 airplane. Figures measure approximately 2.95" tall.  Requires 1 AAA battery (NOT INCLUDED).	<ul><li>                Ages 6 and up            </li></ul>	MMindtoys	MMindtoys	26.39	CDN	5	http://www.mastermindtoys.com/images/t/29-34073-BigImage.image.ashx			
MTYSPPER_167	Playmobil Pet Examination Room	Show off your healing skills in the Pet Examination Room. Young animal lovers can examine different animals to find out whats wrong and the best way to treat them. The exam table can accommodate animals of different sizes, while the overhead lights allow the vet to thoroughly look over each animal patient. If a closer look is needed, use the included ultrasound machine. Once the exam is complete, look over the patients x-rays, which are stored in a convenient filing area. To help heal the dogs and cats injuries, simply rub each wound and watch them disappear. Compatible with the Vet Clinic 5529 (sold separately).  Includes one figure, dog, cat with basket, bandages, medicines, x-rays, microscope, and lots of other accessories.  Figures measure approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	26.39	CDN	5	http://www.mastermindtoys.com/images/t/29-33496-BigImage.image.ashx			
MTYSPDS_301	Playmobil Dinos Stegosaurus	Help the stegosaurus keep a watchful eye over her nest of 3 eggs that are ready to hatch! Inside each egg is a tiny baby stegosaurus! Nearby, another prehistoric lizard observes with their baby by their side. Lush prehistoric plant life and an insect complete this fun and unique dinosaur play set. Includes: stegosaurus, 3 dinosaur eggs, 3 baby dinosaurs, lizard, baby lizard, stegosaurus nest, and plants.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	26.39	CDN	5	http://www.mastermindtoys.com/images/t/29-27137-BigImage.image.ashx			
MTYSPGMCR_506	Playmobil Grand Mansion Children's Room	This colourful bedroom set comes with all the amenities your Playmobil kids could want! Complete with pets, toys and more, this set has everything you need fully furnish the children's bedroom in your Playmobil Grand Mansion (sold separately). Includes: 2 beds, habitat with 2 guinea pigs, shelves, storage baskets, miniature farm play set with mat, table and chair, boy and girl figures, guitar, doll, toy sailboat, and more! Figures measure approximately 2" high.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	26.39	CDN	0	http://www.mastermindtoys.com/images/t/29-22957-BigImage.image.ashx			
MTYSPFBWUF_358	Papo Fairy Ballerina with Unicorn Figure	What a pretty Papo pair! Hand painted and highly detailed, this lovely winged fairy ballerina balances side-saddle atop her unicorn friend. The majestic white unicorn figure features a long golden horn and sparkles in its flowing peach mane and tail. The ballerina is removable, so if her mount needs a rest, she can use her fairy wings to fly! What a magical addition to your Papo collection! Measures approximately 6" long x 5.5" high.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	25.99	CDN	5	http://www.mastermindtoys.com/images/t/29-22558-BigImage.image.ashx			
MTYSPCLMLMDK_54	Playmobil City Life Modern Luxury Mansion Designer Kitchen	Cook a scrumptious five-course meal in the Modern Designer Kitchen. Kids will love creating their own delicious masterpiece in this spacious kitchen. Pick out the freshest ingredients from the large, double-door refrigerator to cook on the stove or bake in the oven. Use the functioning toaster to brown your bread to perfection. Once the meal is over, clean your dishes in the sink or dishwasher and store them away in the cupboard. Includes one figure, stove, refrigerator, sink, dishwasher, oven, microwave, toaster, cupboard, baking sheets, plates, blender, utensils, pots, pans, and other accessories. Figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	25.59	CDN	5	http://www.mastermindtoys.com/images/t/29-33898-BigImage.image.ashx	http://www.mastermindtoys.com//image.aspx?blobid=678147e6-a33a-45ab-84ca-a6b30d863ffe&blobProvider=MMTDiskStorageProvider		
MTYSPCLPP_75	Playmobil City Life Preschool Playgroup	Giggle the afternoon away with a visit to the Playgroup. Whether enjoying a good gallop on the rocking zebra, reaching for the hanging toys from the play mat, or using the wall game, this set has tons of fun activities for growing preschoolers. Dont let a mess slow you down, clean kids up with the changing table, which can also be converted into a baby bathtub. Then, use the high chair to feed hungry youngsters before continuing play. This set is compatible with the Sunshine Preschool (#5567) (not included). Includes one adult figure, three baby/toddler figures, teddy bear, toy box, baby toys, balloon, training toilet, and tons of other accessories. Adult figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	25.59	CDN	5	http://www.mastermindtoys.com/images/t/29-33942-BigImage.image.ashx			
MTYSPSFAPBS_153	Playmobil Summer Fun Amusement Park Boat Swings	Sail to new heights on the Boat Swings. Each brightly-coloured swing can seat up to two figures who can grasp the swings handlebars to ensure secure seating throughout the ride. Kids can move the swings alternately or in sync using the rotating knob at either end of the ride. Includes three figures, boat swings ride, and accessories. Figures measure approximately 2.95" tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	25.59	CDN	5	http://www.mastermindtoys.com/images/t/29-34082-BigImage.image.ashx	http://www.mastermindtoys.com//image.aspx?blobid=00c4bec5-4e91-4b29-b801-64f2e96f58be&blobProvider=MMTDiskStorageProvider		
MTYSPTDF_386	Papo Triceratops Dinosaur Figure	This incredibly lifelike Papo Triceratops is not only a toy, but an educational hand painted replica that reveals the prehistoric world! This dino looks so real it's almost scary - but don't worry, he's a herbivore! Measures approximately 8" long.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	24.99	CDN	5	http://www.mastermindtoys.com/images/t/29-11850-BigImage.image.ashx			
MTYSPCAFWWP_6	Playmobil City Action Firefighters with Water Pump	Douse the burning inferno with the Firefighters with Water Pump. Simply press down on the pumps black button to send water spraying out the end of the hose. Connect the water pump to the water cannon from the Fire Engine with Lights and Sound set (#5363) (not included) for added fun. Includes two figures, motorcycle, water pump, hose, flame, and other accessories. Figures measure approximately 2.95 tall.	<ul><li>                Ages 5 and up            </li></ul>	MMindtoys	MMindtoys	23.99	CDN	5	http://www.mastermindtoys.com/images/t/29-33856-BigImage.image.ashx			
MTYSPACSW_28	Playmobil Advent Calendar Santas Workshop	Help Santa assemble all the Christmas gifts as he makes his list and checks it twice! The Santas Workshop Advent Calendar contains twenty-four items for each day of Advent to form a gift that will keep on giving long after the holidays have passed. Includes Santa figure, two elves, one angel, reindeer with sleigh, gifts, assorted toys, wheelbarrow, basket, and additional accessories to build a compete Santas Workshop.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	23.99	CDN	5	http://www.mastermindtoys.com/images/t/29-29757-BigImage.image.ashx			
MTYSP1CM_29	Playmobil 1.2.3 Christmas Manger	Create a festive holiday scene with the Christmas Manger. With a bright and colourful design and large, rounded pieces, this PLAYMOBIL 1.2.3 set is ideal for toddlers. Includes four figures, manger with star, horse, cow, and tree.  Manger measures approximately 7" tall x 5" wide.	<ul><li>                Ages 1.5 and up            </li></ul>	MMindtoys	MMindtoys	23.99	CDN	5	http://www.mastermindtoys.com/images/t/29-32742-BigImage.image.ashx	http://www.mastermindtoys.com//image.aspx?blobid=0240c6f8-f6a7-4c04-9bbc-3dae12b6996f&blobProvider=MMTDiskStorageProvider		
